Iteration  75000: Loss = -224953.2500, Positive Balance Years =  20, Premiums = [  61858.84,   67788.16,   25756.09,   20162.17,   21593.60,   30845.79,   16980.46,   31989.16,    6270.00,   13659.99,    1782.24,   12273.67,    4468.42,   23537.56,   41890.23,   65394.83,   84955.54,  100099.67,   77569.07,   92559.78]
Iteration  76000: Loss = -225023.5312, Positive Balance Years =  20, Premiums = [  61958.89,   67857.14,   25792.70,   20167.48,   21569.29,   30792.95,   16900.66,   31887.96,    6153.94,   13538.06,    1669.55,   12192.68,    4432.52,   23549.08,   41950.50,   65504.67,   85107.98,  100292.64,   77800.22,   92827.14]
Iteration  77000: Loss = -225060.8125, Positive Balance Years =  20, Premiums = [  62064.14,   67931.31,   25834.52,   20178.01,   21550.18,   30745.33,   16826.08,   31791.99,    6043.08,   13421.34,    1562.08,   12116.90,    4401.84,   23565.82,   42016.00,   65619.98,   85265.66,  100490.80,   78036.57,   93099.70]
Iteration  78000: Loss = -225112.0156, Positive Balance Years =  20, Premiums = [  62168.10,   68004.22,   25875.05,   20187.24,   21529.78,   30696.40,   16750.20,   31694.72,    5930.93,   13303.32,    1453.32,   12039.82,    4369.86,   23581.26,   42080.20,   65734.05,   85422.06,  100687.67,   78271.65,   93370.96]
Iteration  79000: Loss = -225184.7500, Positive Balance Years =  20, Premiums = [  62270.05,   68075.16,   25913.59,   20194.48,   21507.38,   30645.46,   16672.32,   31595.45,    5816.78,   13183.29,    1342.55,   11960.74,    4335.88,   23594.70,   42142.39,   65846.14,   85576.48,  100882.52,   78504.73,   93640.22]
Iteration  80000: Loss = -225266.4688, Positive Balance Years =  19, Premiums = [  62369.02,   68143.08,   25949.13,   20198.72,   21481.98,   30591.54,   16591.46,   31493.19,    5699.64,   13060.27,    1228.79,   11878.67,    4298.91,   23605.15,   42201.60,   65955.24,   85727.92,  101074.40,   78734.81,   93906.50]
Iteration  81000: Loss = -225298.8750, Positive Balance Years =  20, Premiums = [  62474.72,   68217.77,   25991.41,   20209.70,   21463.32,   30544.35,   16517.32,   31397.67,    5589.24,   12944.00,    1121.77,   11803.34,    4268.68,   23622.33,   42267.54,   66071.07,   85886.07,  101273.02,   78971.63,   94179.52]
Iteration  82000: Loss = -225342.8125, Positive Balance Years =  20, Premiums = [  62579.35,   68291.40,   26032.62,   20219.60,   21443.59,   30496.08,   16442.11,   31301.07,    5477.76,   12826.64,    1013.68,   11726.93,    4237.37,   23638.44,   42332.42,   66185.82,   86043.16,  101470.56,   79207.37,   94451.46]
Iteration  83000: Loss = -225404.3594, Positive Balance Years =  20, Premiums = [  62682.35,   68363.35,   26072.20,   20227.88,   21422.23,   30446.19,   16365.26,   31202.84,    5364.65,   12707.66,     903.95,   11648.89,    4204.43,   23652.92,   42395.66,   66298.95,   86198.63,  101666.47,   79441.48,   94721.77]
Iteration  84000: Loss = -225383.5312, Positive Balance Years =  20, Premiums = [  62780.95,   68430.92,   26107.37,   20231.74,   21396.46,   30391.88,   16283.96,   31100.21,    5247.13,   12584.27,     789.82,   11566.44,    4167.09,   23662.99,   42454.49,   66407.66,   86349.67,  101857.99,   79671.21,   94987.67]
Iteration  85000: Loss = -225543.4062, Positive Balance Years =  20, Premiums = [  62884.71,   68503.68,   26147.71,   20240.79,   21375.87,   30342.76,   16207.85,   31002.76,    5134.79,   12466.05,     680.88,   11489.18,    4134.92,   23678.25,   42518.50,   66521.55,   86505.92,  102054.69,   79906.10,   95258.75]
Iteration  86000: Loss = -225583.6250, Positive Balance Years =  20, Premiums = [  62989.68,   68577.62,   26189.27,   20251.04,   21356.49,   30294.84,   16132.94,   30906.51,    5023.66,   12349.05,     573.13,   11413.12,    4103.97,   23694.71,   42583.72,   66636.65,   86663.36,  102252.56,   80142.18,   95531.04]
Iteration  87000: Loss = -225641.0938, Positive Balance Years =  20, Premiums = [  63093.07,   68649.98,   26229.23,   20259.70,   21335.51,   30245.32,   16056.42,   30808.66,    4910.94,   12230.45,     463.79,   11335.46,    4071.41,   23709.57,   42647.36,   66750.19,   86819.16,  102448.83,   80376.66,   95801.75]
Iteration  88000: Loss = -225721.5469, Positive Balance Years =  20, Premiums = [  63194.32,   68720.20,   26267.05,   20266.22,   21312.39,   30193.67,   15977.78,   30708.68,    4796.07,   12109.71,     352.31,   11255.67,    4036.71,   23722.30,   42708.85,   66861.55,   86972.88,  102643.00,   80609.03,   96070.31]
Iteration  89000: Loss = -225789.2969, Positive Balance Years =  20, Premiums = [  63294.59,   68789.44,   26303.90,   20271.77,   21288.30,   30141.04,   15898.16,   30607.72,    4680.23,   11987.99,     239.86,   11174.90,    4001.04,   23734.04,   42769.36,   66971.94,   87125.60,  102836.19,   80840.42,   96337.90]
Iteration  90000: Loss = -225826.5469, Positive Balance Years =  20, Premiums = [  63399.84,   68863.69,   26345.74,   20282.30,   21269.20,   30093.39,   15823.52,   30511.75,    4569.38,   11871.27,     132.39,   11099.12,    3970.36,   23750.78,   42834.86,   67087.32,   87283.31,  103034.36,   81076.80,   96610.45]
Iteration  91000: Loss = -225877.7969, Positive Balance Years =  20, Premiums = [  63503.79,   68936.61,   26386.27,   20291.53,   21248.79,   30044.46,   15747.59,   30414.47,    4457.23,   11753.24,      23.63,   11022.04,    3938.37,   23766.21,   42899.07,   67201.41,   87439.73,  103231.23,   81311.86,   96881.74]
Iteration  92000: Loss = -225950.4062, Positive Balance Years =  20, Premiums = [  63605.77,   69007.55,   26424.82,   20298.78,   21226.40,   29993.54,   15669.68,   30315.22,    4343.09,   11633.23,     -87.12,   10942.97,    3904.41,   23779.67,   42961.28,   67313.52,   87594.15,  103426.11,   81544.95,   97151.02]
Iteration  93000: Loss = -226031.9219, Positive Balance Years =  19, Premiums = [  63704.76,   69075.54,   26460.38,   20303.04,   21201.03,   29939.63,   15588.78,   30212.99,    4225.97,   11510.24,    -200.85,   10860.92,    3867.46,   23790.14,   43020.50,   67422.65,   87745.60,  103618.03,   81775.08,   97417.33]
Iteration  94000: Loss = -226064.4688, Positive Balance Years =  20, Premiums = [  63810.45,   69150.18,   26502.65,   20314.00,   21182.36,   29892.43,   15514.58,   30117.46,    4115.56,   11393.95,    -307.87,   10785.58,    3837.21,   23807.32,   43086.43,   67538.47,   87903.76,  103816.63,   82011.88,   97690.32]
Iteration  95000: Loss = -226117.3750, Positive Balance Years =  20, Premiums = [  63914.26,   69222.95,   26543.04,   20323.09,   21161.80,   29843.34,   15438.50,   30020.02,    4003.23,   11275.78,    -416.79,   10708.35,    3805.08,   23822.61,   43150.50,   67652.41,   88060.01,  104013.34,   82246.80,   97961.45]
Iteration  96000: Loss = -226183.6406, Positive Balance Years =  20, Premiums = [  64016.82,   69294.48,   26582.18,   20330.93,   21140.01,   29793.01,   15361.17,   29921.36,    3889.66,   11156.36,    -526.95,   10629.88,    3771.70,   23836.65,   43213.31,   67765.09,   88215.03,  104208.83,   82480.48,   98231.35]
Iteration  97000: Loss = -226179.4219, Positive Balance Years =  20, Premiums = [  64116.69,   69363.30,   26618.62,   20336.06,   21115.51,   29739.98,   15281.14,   29819.99,    3773.40,   11034.24,    -639.80,   10548.70,    3735.63,   23848.00,   43273.42,   67875.09,   88367.36,  104401.60,   82711.48,   98498.54]
Iteration  98000: Loss = -226309.6250, Positive Balance Years =  20, Premiums = [  64220.41,   69436.01,   26658.91,   20345.06,   21094.87,   29690.79,   15204.97,   29722.48,    3660.98,   10915.97,    -748.81,   10471.38,    3703.40,   23863.20,   43337.38,   67988.95,   88523.52,  104598.21,   82946.31,   98769.55]
Iteration  99000: Loss = -226350.2812, Positive Balance Years =  20, Premiums = [  64325.35,   69509.91,   26700.43,   20355.28,   21075.45,   29642.84,   15130.02,   29626.19,    3549.79,   10798.93,    -856.59,   10395.28,    3672.41,   23879.62,   43402.56,   68104.01,   88680.91,  104796.06,   83182.37,   99041.80]
Progress: [##################################################] 100.00%







Iteration      0: Loss = -225976.0625, Positive Balance Years =  20, Premiums = [  64320.35,   69504.91,   26695.43,   20350.28,   21070.45,   29637.84,   15125.02,   29621.19,    3544.79,   10793.93,    -856.59,   10390.28,    3667.41,   23874.62,   43397.56,   68099.01,   88675.91,  104791.06,   83177.37,   99036.80]
Iteration   1000: Loss = -226371.1094, Positive Balance Years =  20, Premiums = [  64384.07,   69538.34,   26697.19,   20321.37,   21012.58,   29552.01,   15012.88,   29488.10,    3397.20,   10640.67,    -856.59,   10277.02,    3598.17,   23851.70,   43422.31,   68172.47,   88791.05,  104945.30,   83368.94,   99263.71]
Iteration   2000: Loss = -226431.4062, Positive Balance Years =  20, Premiums = [  64480.44,   69604.35,   26731.21,   20324.50,   20986.60,   29497.90,   14932.28,   29386.49,    3280.92,   10518.69,    -856.59,   10195.27,    3560.77,   23860.90,   43479.55,   68278.50,   88939.10,  105133.10,   83594.18,   99524.52]
Iteration   3000: Loss = -226478.4062, Positive Balance Years =  20, Premiums = [  64577.57,   69671.23,   26765.71,   20327.98,   20960.82,   29443.85,   14851.63,   29284.71,    3164.42,   10396.46,    -856.59,   10113.47,    3523.51,   23870.47,   43537.36,   68385.59,   89088.16,  105322.04,   83820.78,   99786.66]
Iteration   4000: Loss = -226540.2969, Positive Balance Years =  20, Premiums = [  64670.34,   69734.45,   26797.60,   20329.72,   20934.08,   29389.69,   14771.53,   29184.04,    3049.46,   10275.92,    -856.59,   10032.27,    3485.62,   23878.12,   43591.93,   68487.95,   89231.48,  105504.16,   84039.60,  100040.18]
Iteration   5000: Loss = -226592.6406, Positive Balance Years =  20, Premiums = [  64763.70,   69797.75,   26829.10,   20330.63,   20906.09,   29333.82,   14689.37,   29080.99,    2931.90,   10152.68,    -856.59,    9948.96,    3446.29,   23885.04,   43646.54,   68590.87,   89376.29,  105688.36,   84260.87,  100296.60]
Iteration   6000: Loss = -226656.5938, Positive Balance Years =  20, Premiums = [  64860.25,   69864.62,   26864.54,   20335.85,   20882.70,   29282.95,   14612.50,   28983.49,    2820.05,   10035.25,    -856.59,    9870.97,    3411.75,   23896.20,   43704.77,   68696.98,   89523.56,  105874.55,   84483.79,  100554.36]
Iteration   7000: Loss = -226719.0312, Positive Balance Years =  20, Premiums = [  64950.22,   69925.40,   26894.69,   20336.41,   20855.26,   29228.56,   14532.67,   28883.43,    2705.95,    9915.67,    -856.59,    9790.03,    3373.36,   23902.58,   43757.26,   68796.34,   89663.27,  106052.55,   84697.59,  100802.31]
Iteration   8000: Loss = -226744.4531, Positive Balance Years =  20, Premiums = [  65044.45,   69990.95,   26930.04,   20342.54,   20833.85,   29180.58,   14459.63,   28790.44,    2599.17,    9803.50,    -856.59,    9715.90,    3341.17,   23914.47,   43814.54,   68899.80,   89806.59,  106233.46,   84913.91,  101052.15]
Iteration   9000: Loss = -226805.6250, Positive Balance Years =  20, Premiums = [  65138.25,   70054.85,   26962.52,   20344.69,   20807.31,   29126.42,   14379.37,   28689.45,    2483.79,    9682.49,    -856.59,    9634.51,    3303.40,   23922.60,   43869.90,   69003.13,   89951.32,  106417.31,   85134.70,  101307.70]
Iteration  10000: Loss = -226847.9062, Positive Balance Years =  20, Premiums = [  65237.03,   70123.15,   26998.51,   20349.59,   20782.89,   29073.61,   14299.90,   28588.79,    2368.38,    9561.32,    -856.59,    9553.90,    3267.44,   23933.61,   43929.33,   69111.63,   90102.35,  106608.39,   85363.49,  101572.13]
Iteration  11000: Loss = -226909.7344, Positive Balance Years =  20, Premiums = [  65333.97,   70189.45,   27032.31,   20352.13,   20755.89,   29018.13,   14217.60,   28485.14,    2249.94,    9437.11,    -856.59,    9470.44,    3228.87,   23942.28,   43986.59,   69218.57,   90251.55,  106797.81,   85590.96,  101835.43]
Iteration  12000: Loss = -226956.0938, Positive Balance Years =  20, Premiums = [  65431.70,   70256.39,   27066.73,   20355.21,   20729.42,   28963.04,   14135.63,   28381.81,    2131.76,    9313.12,    -856.59,    9387.34,    3190.76,   23951.49,   44044.58,   69326.27,   90401.78,  106988.33,   85819.48,  102100.03]
Iteration  13000: Loss = -227025.8750, Positive Balance Years =  20, Premiums = [  65528.09,   70322.52,   27100.67,   20358.22,   20703.27,   28908.69,   14054.79,   28279.89,    2015.18,    9190.83,    -856.59,    9305.35,    3153.17,   23960.55,   44101.77,   69432.45,   90549.99,  107176.42,   86045.03,  102360.95]
Iteration  14000: Loss = -227067.3750, Positive Balance Years =  20, Premiums = [  65623.55,   70387.86,   27134.50,   20361.71,   20677.98,   28855.71,   13975.69,   28180.02,    1900.90,    9070.91,    -856.59,    9225.12,    3116.64,   23970.01,   44158.57,   69537.27,   90696.29,  107361.98,   86267.42,  102618.45]
Iteration  15000: Loss = -227124.3750, Positive Balance Years =  20, Premiums = [  65718.84,   70452.81,   27167.87,   20364.43,   20651.81,   28801.71,   13895.39,   28078.84,    1785.19,    8949.55,    -856.59,    9143.69,    3079.18,   23978.75,   44215.02,   69642.03,   90842.86,  107548.08,   86490.45,  102876.83]
Iteration  16000: Loss = -227169.8281, Positive Balance Years =  20, Premiums = [  65816.26,   70519.84,   27202.88,   20368.61,   20626.86,   28748.68,   13815.86,   27978.28,    1670.00,    8828.67,    -856.59,    9063.03,    3042.81,   23988.98,   44273.33,   69749.09,   90991.78,  107736.81,   86716.59,  103138.38]
Iteration  17000: Loss = -227239.4531, Positive Balance Years =  20, Premiums = [  65912.87,   70585.91,   27236.30,   20370.75,   20599.43,   28692.76,   13733.09,   27874.17,    1551.10,    8703.97,    -856.59,    8979.12,    3003.80,   23997.24,   44330.21,   69855.57,   91140.80,  107925.94,   86943.73,  103401.38]
Iteration  18000: Loss = -227298.1250, Positive Balance Years =  20, Premiums = [  66010.55,   70652.74,   27270.71,   20373.74,   20572.79,   28637.54,   13650.91,   27770.56,    1432.63,    8579.69,    -856.59,    8895.77,    2965.55,   24006.39,   44388.21,   69963.55,   91291.13,  108116.58,   87172.62,  103666.54]
Iteration  19000: Loss = -227335.5312, Positive Balance Years =  20, Premiums = [  66108.59,   70720.27,   27306.04,   20378.03,   20547.69,   28584.15,   13570.84,   27669.26,    1316.60,    8457.91,    -856.59,    8814.56,    2928.98,   24016.81,   44447.00,   70071.62,   91441.31,  108306.80,   87400.65,  103930.34]
Iteration  20000: Loss = -227393.7812, Positive Balance Years =  20, Premiums = [  66204.97,   70786.23,   27339.76,   20380.67,   20521.00,   28529.15,   13489.16,   27566.43,    1199.01,    8334.58,    -856.59,    8731.75,    2890.80,   24025.54,   44504.14,   70177.75,   91590.04,  108495.41,   87627.09,  104192.27]
Iteration  21000: Loss = -227445.3906, Positive Balance Years =  20, Premiums = [  66303.06,   70853.73,   27374.83,   20384.54,   20495.45,   28475.13,   13408.39,   27464.40,    1082.19,    8211.99,    -856.59,    8649.82,    2853.66,   24035.51,   44562.54,   70285.69,   91740.27,  108685.88,   87855.24,  104456.37]
Iteration  22000: Loss = -227536.8125, Positive Balance Years =  19, Premiums = [  66394.77,   70914.93,   27404.01,   20382.77,   20464.47,   28415.97,   13322.69,   27357.57,     960.70,    8084.79,    -856.59,    8562.95,    2811.24,   24039.82,   44615.05,   70387.01,   91883.91,  108869.37,   88076.19,  104712.85]
Iteration  23000: Loss = -227557.4062, Positive Balance Years =  20, Premiums = [  66496.80,   70986.39,   27442.81,   20390.24,   20442.41,   28365.37,   13245.23,   27258.77,     847.06,    7965.38,    -856.59,    8484.34,    2777.58,   24053.45,   44677.31,   70499.05,   92038.24,  109063.93,   88308.88,  104981.43]
Iteration  24000: Loss = -227647.6719, Positive Balance Years =  19, Premiums = [  66590.10,   71048.95,   27472.94,   20389.00,   20411.49,   28305.92,   13158.80,   27150.95,     724.37,    7836.89,    -856.59,    8396.78,    2735.09,   24058.35,   44731.02,   70602.75,   92184.23,  109250.30,   88533.50,  105242.24]
Iteration  25000: Loss = -227664.5312, Positive Balance Years =  20, Premiums = [  66691.94,   71120.34,   27512.18,   20397.17,   20390.38,   28256.60,   13082.83,   27053.94,     612.56,    7719.35,    -856.59,    8319.68,    2702.56,   24072.64,   44793.68,   70714.27,   92338.09,  109444.19,   88764.89,  105509.50]
Iteration  26000: Loss = -227728.6250, Positive Balance Years =  20, Premiums = [  66783.44,   71182.65,   27543.79,   20399.08,   20364.30,   28203.50,   13004.30,   26955.17,     499.72,    7601.03,    -856.59,    8240.04,    2665.52,   24080.39,   44847.63,   70815.11,   92479.45,  109623.70,   88980.28,  105759.05]
Iteration  27000: Loss = -227784.5938, Positive Balance Years =  20, Premiums = [  66878.34,   71247.16,   27576.45,   20400.99,   20337.15,   28148.35,   12922.72,   26852.59,     382.57,    7478.19,    -856.59,    8157.32,    2626.99,   24088.33,   44903.54,   70919.52,   92625.73,  109809.73,   89203.54,  106017.83]
Iteration  28000: Loss = -227828.9219, Positive Balance Years =  20, Premiums = [  66977.98,   71316.24,   27612.95,   20406.29,   20313.02,   28095.73,   12843.35,   26751.92,     267.13,    7356.99,    -856.59,    8076.79,    2591.27,   24099.74,   44963.50,   71028.88,   92777.65,  110001.72,   89433.41,  106283.41]
Iteration  29000: Loss = -227882.0469, Positive Balance Years =  20, Premiums = [  67074.35,   71382.19,   27646.62,   20408.89,   20286.25,   28040.71,   12761.63,   26649.02,     149.48,    7233.62,    -856.59,    7993.92,    2553.04,   24108.46,   45020.57,   71135.24,   92926.16,  110190.20,   89659.69,  106545.38]
Iteration  30000: Loss = -227964.5469, Positive Balance Years =  20, Premiums = [  67170.32,   71447.59,   27679.39,   20410.40,   20258.24,   27984.18,   12678.31,   26544.35,      30.04,    7108.40,    -856.59,    7909.44,    2513.44,   24116.07,   45076.78,   71241.06,   93074.41,  110378.62,   89886.05,  106807.51]
Iteration  31000: Loss = -227997.9688, Positive Balance Years =  20, Premiums = [  67263.66,   71510.05,   27709.17,   20408.74,   20226.90,   27924.16,   12591.24,   26435.83,      -8.15,    6979.12,    -856.59,    7821.21,    2470.42,   24120.57,   45130.32,   71344.52,   93220.54,  110565.30,   90110.97,  107068.66]
Iteration  32000: Loss = -228034.3438, Positive Balance Years =  20, Premiums = [  67351.54,   71568.65,   27736.84,   20406.65,   20196.67,   27866.76,   12508.26,   26332.52,      -8.15,    6856.17,    -856.59,    7737.13,    2429.14,   24124.32,   45180.48,   71441.87,   93358.46,  110741.62,   90323.43,  107315.45]
Iteration  33000: Loss = -228083.7500, Positive Balance Years =  20, Premiums = [  67439.05,   71626.22,   27762.93,   20402.40,   20163.79,   27806.24,   12421.70,   26225.27,      -8.15,    6728.92,    -856.59,    7649.46,    2385.04,   24126.06,   45229.43,   71538.87,   93496.70,  110918.94,   90537.62,  107564.55]
Iteration  34000: Loss = -228154.3438, Positive Balance Years =  20, Premiums = [  67526.52,   71683.06,   27787.46,   20395.80,   20127.80,   27741.90,   12330.65,   26113.02,      -8.15,    6596.14,    -856.59,    7557.26,    2337.56,   24125.57,   45277.45,   71636.06,   93636.29,  111098.68,   90755.07,  107817.78]
Iteration  35000: Loss = -228188.2969, Positive Balance Years =  20, Premiums = [  67619.59,   71745.18,   27817.04,   20393.95,   20096.25,   27681.69,   12243.45,   26004.34,      -8.15,    6466.75,    -856.59,    7468.89,    2294.37,   24129.89,   45330.79,   71739.16,   93782.20,  111285.10,   90979.64,  108078.70]
Iteration  36000: Loss = -228226.1406, Positive Balance Years =  20, Premiums = [  67713.08,   71807.62,   27846.85,   20392.28,   20064.78,   27621.51,   12156.14,   25895.53,      -8.15,    6337.17,    -856.59,    7380.42,    2251.21,   24134.33,   45384.37,   71842.63,   93928.65,  111472.06,   91204.97,  108340.27]
Iteration  37000: Loss = -228277.4688, Positive Balance Years =  20, Premiums = [  67798.39,   71863.78,   27871.93,   20387.50,   20031.83,   27561.41,   12070.40,   25789.42,      -8.15,    6211.40,    -856.59,    7293.58,    2207.24,   24135.42,   45431.94,   71937.47,   94064.20,  111646.05,   91415.16,  108584.71]
Iteration  38000: Loss = -228316.7188, Positive Balance Years =  20, Premiums = [  67887.40,   71923.02,   27899.75,   20385.05,   20000.84,   27502.86,   11985.85,   25684.24,      -8.15,    6086.31,    -856.59,    7207.93,    2165.05,   24138.93,   45482.52,   72035.94,   94203.79,  111824.59,   91630.59,  108834.70]
Iteration  39000: Loss = -228378.3125, Positive Balance Years =  20, Premiums = [  67974.69,   71979.88,   27924.75,   20379.30,   19965.98,   27439.87,   11896.45,   25573.85,      -8.15,    5955.57,    -856.59,    7117.39,    2118.77,   24139.24,   45530.84,   72132.80,   94342.78,  112003.40,   91846.55,  109086.23]
Iteration  40000: Loss = -228404.6406, Positive Balance Years =  20, Premiums = [  68061.37,   72036.77,   27949.88,   20373.93,   19931.76,   27377.92,   11808.33,   25464.88,      -8.15,    5826.52,    -856.59,    7028.13,    2073.33,   24139.88,   45578.98,   72229.17,   94480.78,  112180.71,   92060.87,  109335.48]
Iteration  41000: Loss = -228480.6250, Positive Balance Years =  20, Premiums = [  68150.05,   72095.58,   27977.23,   20370.94,   19900.16,   27318.69,   11723.06,   25358.91,      -8.15,    5700.59,    -856.59,    6941.74,    2030.49,   24142.89,   45629.19,   72327.39,   94620.16,  112359.18,   92276.23,  109585.70]
Iteration  42000: Loss = -228518.6250, Positive Balance Years =  20, Premiums = [  68232.85,   72150.66,   28002.94,   20368.40,   19870.90,   27263.71,   11643.78,   25260.34,      -8.15,    5583.38,    -856.59,    6861.42,    1990.79,   24145.89,   45676.20,   72419.18,   94750.44,  112525.86,   92477.13,  109819.23]
Iteration  43000: Loss = -228554.0781, Positive Balance Years =  20, Premiums = [  68315.73,   72205.80,   28029.06,   20366.45,   19842.38,   27209.64,   11565.58,   25162.90,      -8.15,    5467.48,    -856.59,    6782.16,    1951.89,   24149.42,   45723.46,   72510.82,   94880.44,  112692.11,   92677.51,  110051.81]
Iteration  44000: Loss = -228597.3750, Positive Balance Years =  20, Premiums = [  68399.95,   72261.53,   28054.98,   20363.51,   19812.13,   27153.13,   11484.30,   25061.94,      -8.15,    5347.49,    -856.59,    6699.82,    1911.02,   24152.15,   45771.12,   72604.14,   95013.12,  112862.10,   92882.38,  110289.91]
Iteration  45000: Loss = -228670.9531, Positive Balance Years =  20, Premiums = [  68481.52,   72314.62,   28077.94,   20357.38,   19778.54,   27093.09,   11399.29,   24957.15,      -8.15,    5223.54,    -856.59,    6613.78,    1866.71,   24151.75,   45815.98,   72695.05,   95143.62,  113030.02,   93085.38,  110526.42]
Iteration  46000: Loss = -228711.2500, Positive Balance Years =  20, Premiums = [  68566.23,   72370.83,   28104.02,   20354.47,   19748.24,   27036.41,   11317.70,   24855.78,      -8.15,    5103.10,    -856.59,    6531.13,    1825.70,   24154.53,   45863.84,   72788.95,   95277.01,  113200.76,   93290.96,  110765.48]
Iteration  47000: Loss = -228731.3281, Positive Balance Years =  20, Premiums = [  68648.01,   72425.09,   28129.77,   20352.50,   19720.08,   26983.00,   11240.54,   24759.69,      -8.15,    4988.77,    -856.59,    6452.93,    1787.30,   24157.98,   45910.48,   72879.55,   95405.29,  113364.65,   93488.30,  110994.73]
Iteration  48000: Loss = -228787.3906, Positive Balance Years =  20, Premiums = [  68730.04,   72479.29,   28154.34,   20348.57,   19689.26,   26926.22,   11159.32,   24659.05,      -8.15,    4869.35,    -856.59,    6370.66,    1745.95,   24159.66,   45956.48,   72970.54,   95535.15,  113531.12,   93689.44,  111228.48]
Iteration  49000: Loss = -228819.1250, Positive Balance Years =  20, Premiums = [  68815.95,   72536.46,   28181.13,   20346.19,   19659.29,   26869.62,   11077.63,   24557.43,      -8.15,    4748.48,    -856.59,    6287.90,    1705.16,   24163.04,   46005.34,   73065.71,   95670.01,  113703.80,   93897.38,  111470.16]
Iteration  50000: Loss = -228872.1875, Positive Balance Years =  20, Premiums = [  68899.31,   72590.89,   28205.37,   20341.20,   19626.73,   26810.46,   10993.37,   24453.25,      -8.15,    4625.03,    -856.59,    6202.57,    1661.79,   24163.81,   46051.54,   73158.09,   95802.38,  113873.74,   94102.62,  111709.17]
Iteration  51000: Loss = -228932.8281, Positive Balance Years =  20, Premiums = [  68982.99,   72646.04,   28230.53,   20337.39,   19595.61,   26752.95,   10911.03,   24351.17,      -8.15,    4503.87,    -856.59,    6119.17,    1619.97,   24165.73,   46098.55,   73250.89,   95934.65,  114043.32,   94307.23,  111947.18]
Iteration  52000: Loss = -228970.2188, Positive Balance Years =  20, Premiums = [  69070.53,   72704.15,   28257.45,   20334.34,   19564.25,   26694.28,   10826.62,   24246.29,      -8.15,    4379.24,    -856.59,    6033.64,    1577.51,   24168.56,   46148.07,   73347.95,   96072.34,  114219.67,   94519.99,  112194.47]
Iteration  53000: Loss = -229002.3125, Positive Balance Years =  20, Premiums = [  69154.84,   72759.85,   28283.41,   20331.48,   19534.16,   26637.96,   10745.50,   24145.51,      -8.15,    4259.44,    -856.59,    5951.45,    1536.75,   24171.35,   46195.79,   73441.22,   96204.98,  114389.45,   94724.78,  112432.48]
Iteration  54000: Loss = -229041.6875, Positive Balance Years =  20, Premiums = [  69240.30,   72816.66,   28310.18,   20329.12,   19504.31,   26581.62,   10664.20,   24044.35,      -8.15,    4139.10,    -856.59,    5869.06,    1496.17,   24174.71,   46244.46,   73535.93,   96339.35,  114561.27,   94932.06,  112673.19]
Iteration  55000: Loss = -229088.5312, Positive Balance Years =  20, Premiums = [  69325.05,   72872.55,   28335.64,   20325.30,   19472.78,   26523.47,   10580.85,   23940.98,      -8.15,    4016.44,    -856.59,    5784.63,    1453.84,   24176.65,   46292.05,   73630.03,   96473.32,  114733.05,   95139.18,  112914.16]
Iteration  56000: Loss = -229132.4062, Positive Balance Years =  20, Premiums = [  69412.64,   72930.52,   28362.28,   20321.79,   19440.76,   26463.99,   10495.49,   23835.03,      -8.15,    3890.61,    -856.59,    5698.14,    1410.68,   24179.05,   46341.49,   73727.25,   96611.55,  114910.13,   95352.92,  113162.38]
Iteration  57000: Loss = -229188.3125, Positive Balance Years =  20, Premiums = [  69501.55,   72989.03,   28388.55,   20317.13,   19406.85,   26401.86,   10406.79,   23725.16,      -8.15,    3760.37,    -856.59,    5608.28,    1365.31,   24180.50,   46391.18,   73825.91,   96752.37,  115090.91,   95571.30,  113416.20]
Iteration  58000: Loss = -229261.5312, Positive Balance Years =  20, Premiums = [  69586.74,   73044.18,   28412.05,   20310.00,   19370.87,   26338.07,   10316.75,   23614.26,      -8.15,    3629.32,    -856.59,    5517.11,    1318.05,   24179.43,   46437.72,   73920.99,   96888.77,  115266.72,   95784.27,  113664.42]
Iteration  59000: Loss = -229285.8750, Positive Balance Years =  20, Premiums = [  69671.69,   73101.35,   28440.12,   20309.96,   19344.28,   26285.87,   10240.38,   23518.72,      -8.15,    3515.24,    -856.59,    5439.71,    1281.06,   24184.91,   46487.00,   74014.82,   97020.98,  115435.02,   95986.85,  113899.15]
Iteration  60000: Loss = -229285.5469, Positive Balance Years =  20, Premiums = [  69752.57,   73153.97,   28462.90,   20303.90,   19311.02,   26226.43,   10156.19,   23414.86,      -8.15,    3392.41,    -856.59,    5354.44,    1237.17,   24184.56,   46531.50,   74104.97,   97150.42,  115601.52,   96188.11,  114133.69]
Iteration  61000: Loss = -229376.0625, Positive Balance Years =  20, Premiums = [  69837.36,   73210.45,   28489.73,   20302.05,   19282.12,   26171.40,   10076.55,   23315.63,      -8.15,    3274.33,    -856.59,    5273.74,    1197.66,   24188.38,   46579.91,   74198.68,   97283.27,  115771.43,   96392.67,  114371.23]
Iteration  62000: Loss = -229438.1406, Positive Balance Years =  19, Premiums = [  69912.26,   73259.15,   28510.70,   20296.28,   19251.08,   26116.03,    9998.20,   23219.05,      -8.15,    3160.10,    -856.59,    5194.40,    1156.74,   24187.84,   46621.02,   74282.05,   97403.28,  115925.73,   96579.63,  114588.76]
